category,trait,sub_area,question_text,reverse_scored,weight,test_type,age_group
social_behavior,relationship_support,emotional_support,I support people during difficult times,false,1,deep,18-60
social_behavior,relationship_support,emotional_support,I ignore others' emotional struggles,true,1,deep,18-60
social_behavior,relationship_support,emotional_support,I listen carefully when someone shares problems,false,1,deep,18-60
social_behavior,relationship_support,emotional_support,I dismiss people's concerns,true,1,deep,18-60
social_behavior,relationship_support,emotional_support,I try to understand people's perspectives,false,1,deep,18-60
social_behavior,relationship_support,emotional_support,I rarely consider others' perspectives,true,1,deep,18-60
leadership_potential,leadership_responsibility,team_guidance,I take responsibility when leading a group,false,1,deep,18-60
leadership_potential,leadership_responsibility,team_guidance,I avoid leadership responsibility,true,1,deep,18-60
leadership_potential,leadership_responsibility,team_guidance,I help teams stay focused on goals,false,1,deep,18-60
leadership_potential,leadership_responsibility,team_guidance,I hesitate to guide teams,true,1,deep,18-60
leadership_potential,leadership_responsibility,team_guidance,I motivate teams during challenges,false,1,deep,18-60
leadership_potential,leadership_responsibility,team_guidance,I avoid motivating people,true,1,deep,18-60
creativity_innovation,creative_exploration,idea_development,I enjoy exploring new ideas,false,1,deep,15-60
creativity_innovation,creative_exploration,idea_development,I tend to avoid creative thinking,true,1,deep,15-60
creativity_innovation,creative_exploration,idea_development,I tend to experiment with imaginative solutions,false,1,deep,15-60
creativity_innovation,creative_exploration,idea_development,I hesitate to try creative approaches,true,1,deep,15-60
creativity_innovation,creative_exploration,idea_development,I look for inspiration in different fields,false,1,deep,15-60
creativity_innovation,creative_exploration,idea_development,I rarely search for creative inspiration,true,1,deep,15-60
life_values,meaningful_choices,life_direction,I make choices aligned with my values,false,1,deep,18-60
life_values,meaningful_choices,life_direction,I ignore my values while making decisions,true,1,deep,18-60
life_values,meaningful_choices,life_direction,I reflect on whether my life feels meaningful,false,1,deep,18-60
life_values,meaningful_choices,life_direction,I rarely think about life meaning,true,1,deep,18-60
life_values,meaningful_choices,life_direction,I try to build a meaningful life,false,1,deep,18-60
life_values,meaningful_choices,life_direction,I drift without thinking about meaning,true,1,deep,18-60
psychology_self_awareness,reflection,thought_pattern,I think about how my past choices shape my present,false,1,deep,18-60
psychology_self_awareness,reflection,thought_pattern,I seldom consider how my mood affects my decisions,true,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I seek feedback to improve my self-awareness,false,1,deep,18-60
psychology_self_awareness,self_growth,personal_development,I resist reflecting on my weaknesses,true,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I notice when my emotions influence my judgment,false,1,deep,18-60
psychology_self_awareness,self_insight,emotional_understanding,I pay little attention to my emotional patterns,true,1,deep,18-60
psychology_self_awareness,thought_awareness,mental_patterns,I consider how my beliefs might limit my options,false,1,deep,18-60
psychology_self_awareness,thought_awareness,mental_patterns,I rarely examine the assumptions behind my views,true,1,deep,18-60
personality_confidence,self_belief,decision_behavior,I feel able to handle unexpected demands,false,1,rapid,18-60
personality_confidence,self_belief,decision_behavior,I second-guess myself when others disagree,true,1,rapid,18-60
personality_confidence,personal_drive,goal_pursuit,I set clear goals and work toward them,false,1,rapid,18-60
personality_confidence,personal_drive,goal_pursuit,I abandon goals when progress is slow,true,1,rapid,18-60
personality_confidence,assertiveness,communication,I state my needs clearly in professional settings,false,1,rapid,18-60
personality_confidence,assertiveness,communication,I keep quiet to avoid disagreement,true,1,rapid,18-60
personality_confidence,self_efficacy,ability_perception,I believe I can master new skills with practice,false,1,rapid,18-60
personality_confidence,self_efficacy,ability_perception,I feel inadequate when comparing myself to others,true,1,rapid,18-60
personality_confidence,risk_tolerance,confidence_behavior,I am willing to try new approaches despite uncertainty,false,1,rapid,18-60
personality_confidence,risk_tolerance,confidence_behavior,I stick to familiar options to avoid failure,true,1,rapid,18-60
stress_resilience,stress_response,emotional_regulation,I stay level-headed when deadlines approach,false,1,deep,18-60
stress_resilience,stress_response,emotional_regulation,I become irritable under pressure,true,1,deep,18-60
stress_resilience,stress_management,mental_control,I use breathing or similar techniques when stressed,false,1,deep,18-60
stress_resilience,stress_management,mental_control,I neglect self-care when busy,true,1,deep,18-60
stress_resilience,adaptability,challenge_adaptation,I adjust my plans when obstacles appear,false,1,deep,18-60
stress_resilience,adaptability,challenge_adaptation,I get frustrated when things do not go as planned,true,1,deep,18-60
stress_resilience,problem_focus,solution_orientation,I look for practical steps when facing a problem,false,1,deep,18-60
stress_resilience,problem_focus,solution_orientation,I focus on the problem instead of solutions,true,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I regain my composure quickly after a setback,false,1,deep,18-60
stress_resilience,mental_recovery,resilience_behavior,I dwell on setbacks for a long time,true,1,deep,18-60
career_intelligence,motivation,career_values,I want work that feels meaningful to me,false,1,deep,15-60
career_intelligence,motivation,career_values,I rarely consider whether my job fits my values,true,1,deep,15-60
career_intelligence,career_alignment,career_fit,I think about how well a role matches my strengths,false,1,deep,15-60
career_intelligence,career_alignment,career_fit,I take jobs without considering long-term fit,true,1,deep,15-60
career_intelligence,career_curiosity,career_exploration,I read about different professions and paths,false,1,deep,15-60
career_intelligence,career_curiosity,career_exploration,I show little interest in career research,true,1,deep,15-60
career_intelligence,career_planning,future_planning,I think about skills I will need in five years,false,1,deep,15-60
career_intelligence,career_planning,future_planning,I avoid planning my career path,true,1,deep,15-60
career_intelligence,career_growth,professional_development,I look for ways to learn at work,false,1,deep,15-60
career_intelligence,career_growth,professional_development,I am not interested in upgrading my skills,true,1,deep,15-60
technology_mindset,adaptability,digital_behavior,I like trying new apps and digital tools,false,1,rapid,15-60
technology_mindset,adaptability,digital_behavior,I prefer to keep using tools I already know,true,1,rapid,15-60
technology_mindset,digital_learning,technology_growth,I take initiative to learn new software,false,1,rapid,15-60
technology_mindset,digital_learning,technology_growth,I wait until I have to learn new technology,true,1,rapid,15-60
technology_mindset,digital_curiosity,tech_learning,I am curious about how new technologies work,false,1,rapid,15-60
technology_mindset,digital_curiosity,tech_learning,I find new technology uninteresting,true,1,rapid,15-60
technology_mindset,innovation_attitude,future_technology,I believe learning technology is worthwhile,false,1,rapid,15-60
technology_mindset,innovation_attitude,future_technology,I think technology changes too fast to keep up,true,1,rapid,15-60
technology_mindset,digital_confidence,technology_usage,I feel at ease using digital tools for tasks,false,1,rapid,15-60
technology_mindset,digital_confidence,technology_usage,I lack confidence when using new devices,true,1,rapid,15-60
social_behavior,empathy,relationship_dynamics,I try to see situations from others' point of view,false,1,deep,18-60
social_behavior,empathy,relationship_dynamics,I find it hard to put myself in others' shoes,true,1,deep,18-60
social_behavior,relationship_support,emotional_support,I offer support when friends face difficulties,false,1,deep,18-60
social_behavior,relationship_support,emotional_support,I feel uncomfortable when others share problems,true,1,deep,18-60
social_behavior,communication,interaction_style,I ask questions to understand others better,false,1,deep,18-60
social_behavior,communication,interaction_style,I talk more than I listen in conversations,true,1,deep,18-60
social_behavior,collaboration,team_dynamics,I enjoy contributing to group outcomes,false,1,deep,18-60
social_behavior,collaboration,team_dynamics,I prefer to work alone rather than in a team,true,1,deep,18-60
social_behavior,relationship_awareness,emotional_connection,I notice when someone seems upset,false,1,deep,18-60
social_behavior,relationship_awareness,emotional_connection,I often miss emotional cues in conversations,true,1,deep,18-60
leadership_potential,influence,decision_leadership,I help groups reach decisions when needed,false,1,deep,18-60
leadership_potential,influence,decision_leadership,I prefer not to influence group choices,true,1,deep,18-60
leadership_potential,initiative,group_dynamics,I step in when a team needs direction,false,1,deep,18-60
leadership_potential,initiative,group_dynamics,I wait for someone else to take charge,true,1,deep,18-60
leadership_potential,team_guidance,group_support,I encourage team members to share ideas,false,1,deep,18-60
leadership_potential,team_guidance,group_support,I find it difficult to coordinate with others,true,1,deep,18-60
leadership_potential,vision,strategic_thinking,I think about where a project could lead,false,1,deep,18-60
leadership_potential,decision_making,leadership_decisions,I can make timely decisions when needed,false,1,deep,18-60
leadership_potential,decision_making,leadership_decisions,I delay decisions when the outcome is uncertain,true,1,deep,18-60
creativity_innovation,idea_generation,creative_thinking,I come up with multiple options when solving problems,false,1,deep,15-60
creativity_innovation,idea_generation,creative_thinking,I usually go with the first solution I think of,true,1,deep,15-60
creativity_innovation,creative_exploration,idea_development,I like to combine ideas from different areas,false,1,deep,15-60
creativity_innovation,creative_exploration,idea_development,I stick to conventional ways of thinking,true,1,deep,15-60
creativity_innovation,curiosity,idea_exploration,I enjoy learning about topics outside my field,false,1,deep,15-60
creativity_innovation,curiosity,idea_exploration,I rarely explore ideas that are unfamiliar,true,1,deep,15-60
creativity_innovation,innovation,problem_solving,I try new methods when the usual approach fails,false,1,deep,15-60
creativity_innovation,innovation,problem_solving,I avoid changing how I do things,true,1,deep,15-60
creativity_innovation,creative_flexibility,innovation_behavior,I am open to revising my ideas when needed,false,1,deep,15-60
